channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,116.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,q0_001,144.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,q0_250,2436.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,q0_500,3265.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,q0_750,4133.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,q0_999,7661.1830000000045,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,q1_000,9186.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q0_000,123.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q0_001,164.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q0_250,234.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q0_500,260.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q0_750,299.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q0_999,1338.7930000000197,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,q1_000,3856.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q0_000,125.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q0_001,208.87800000000004,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q0_250,1152.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q0_500,1403.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q0_750,2265.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q0_999,44520.35900000033,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,q1_000,54771.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,CENTER-SURROUND,1,mean,3331.765492700217,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,CENTER-SURROUND,1,std,1403.8751930823885,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,CENTER-SURROUND,1,mad,879.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,CENTER-SURROUND,2,mean,2948.007486209614,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,CENTER-SURROUND,2,std,1102.3885150165734,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,CENTER-SURROUND,2,mad,686.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,CENTER-SURROUND,1,mean,303.18613744409123,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,CENTER-SURROUND,1,std,142.95116831360198,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,CENTER-SURROUND,1,mad,33.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,CENTER-SURROUND,2,mean,274.37527361877244,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,CENTER-SURROUND,2,std,65.79425733952101,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,CENTER-SURROUND,2,mad,24.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,CENTER-SURROUND,1,mean,2482.911952516245,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,CENTER-SURROUND,1,std,4138.936723962823,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,CENTER-SURROUND,1,mad,229.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,CENTER-SURROUND,2,mean,3240.5517467822433,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,CENTER-SURROUND,2,std,4213.532910610584,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,CENTER-SURROUND,2,mad,471.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,mean,3238.4527357888014,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,std,1346.9367047487392,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,mad,848.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,mean,296.1806259314456,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,std,129.11816067463806,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,mad,30.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,mean,2667.1360123483073,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,std,4169.8842959350495,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,mad,347.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,weighted_centroid-0,90.78023617412057,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
1,MASK,255,weighted_centroid-1,78.10269250156753,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,weighted_centroid-0,88.56647354880862,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
2,MASK,255,weighted_centroid-1,77.46883311945912,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,weighted_centroid-0,79.29937301456647,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
3,MASK,255,weighted_centroid-1,78.54865304687546,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,minor_axis_length,89.95412640538132,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,eccentricity,0.8759985106268489,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,centroid-0,92.44606663827975,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,centroid-1,77.63332499467747,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,major_axis_length,186.505393200172,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,convex_area,12986.805000000002,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,area,9922.4125,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,perimeter,586.7101424180345,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,solidity,0.764037998568547,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,convex_perimeter,477.9057933612878,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,mean_radius,11.457527043463712,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,max_radius,34.279412553309605,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,MASK,255,median_radius,10.725,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SKELETON,1,n_branches,2.0,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,1,center_x,-259.47527284273514,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,1,center_y,67.39860098025929,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,1,center_radius,268.0857859546232,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,1,center_phi,2.8874591445438598,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,2,center_x,-253.9443152987954,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,2,center_y,15.08936792844463,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,2,center_radius,254.39222530779904,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,2,center_phi,3.0822424508309374,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,3,center_x,-250.69421515042745,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,3,center_y,47.52763944179776,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,3,center_radius,255.15968729561953,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,3,center_phi,2.9542321379946266,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,4,center_x,-238.9257376622758,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,4,center_y,105.58407309108685,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,4,center_radius,261.21543715478725,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,4,center_phi,2.7254853032860344,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,5,center_x,-230.8457998864642,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,5,center_y,13.397056044705153,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,5,center_radius,231.2342198635108,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,5,center_phi,3.0836230225621106,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,6,center_x,-231.51254031382615,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,6,center_y,87.31111983395459,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,6,center_radius,247.4293595538334,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,6,center_phi,2.7809528867374516,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,7,center_x,-240.74660151406383,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,7,center_y,77.63968489634317,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,7,center_radius,252.9562152060607,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,7,center_phi,2.829627694494741,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,8,center_x,-223.23660872907104,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,8,center_y,53.20104853270681,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,8,center_radius,229.48842027831336,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,8,center_phi,2.9076397470499846,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,9,center_x,-217.9343626659554,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,9,center_y,128.37100900701512,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,9,center_radius,252.93181370498914,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,9,center_phi,2.6092745259686154,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,10,center_x,-209.63004636870158,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,10,center_y,-18.392398629268257,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,10,center_radius,210.435350328508,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,10,center_phi,-3.0540793331944487,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,11,center_x,-201.81057559219454,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,11,center_y,116.23363341770136,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,11,center_radius,232.89002975295753,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,11,center_phi,2.6190416193958934,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,12,center_x,-213.42915159110544,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,12,center_y,100.80674961128926,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,12,center_radius,236.03813996066873,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,12,center_phi,2.7003336375893867,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,13,center_x,-202.7833133398425,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,13,center_y,-6.226907911962712,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
na,SPX,13,center_radius,202.87889626875636,201031JD002regimetestAAB_20201031_173042,B,2,6,glu-glu
