channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,129.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,q0_001,144.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,q0_250,2143.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,q0_500,3084.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,q0_750,4132.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,q0_999,7813.484999999997,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,q1_000,8656.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q0_000,160.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q0_001,183.215,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q0_250,263.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q0_500,287.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q0_750,325.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q0_999,803.1399999999994,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,q1_000,1740.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q0_000,213.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q0_001,264.21500000000003,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q0_250,1265.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q0_500,1423.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q0_750,1628.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q0_999,13116.724999999988,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,q1_000,16209.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,CENTER-SURROUND,1,mean,3112.9418384461396,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,CENTER-SURROUND,1,std,1522.0735304826353,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,CENTER-SURROUND,1,mad,1044.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,CENTER-SURROUND,2,mean,3146.814644289321,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,CENTER-SURROUND,2,std,1385.8496084302965,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,CENTER-SURROUND,2,mad,871.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,CENTER-SURROUND,1,mean,299.46074771411566,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,CENTER-SURROUND,1,std,62.82326442720409,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,CENTER-SURROUND,1,mad,26.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,CENTER-SURROUND,2,mean,319.5874053170949,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,CENTER-SURROUND,2,std,89.40885601346186,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,CENTER-SURROUND,2,mad,41.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,CENTER-SURROUND,1,mean,1768.5621922848022,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,CENTER-SURROUND,1,std,1646.5081010957626,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,CENTER-SURROUND,1,mad,172.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,CENTER-SURROUND,2,mean,1860.344125946829,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,CENTER-SURROUND,2,std,1150.6473660539998,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,CENTER-SURROUND,2,mad,193.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,mean,3121.98631821066,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,std,1486.997268737205,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,mad,999.5,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,mean,304.83482709390864,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,std,71.46113661032491,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,mad,29.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,mean,1793.0691624365481,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,std,1530.4544118751896,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,mad,175.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,weighted_centroid-0,38.499134458755385,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
1,MASK,255,weighted_centroid-1,34.942376974980455,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,weighted_centroid-0,37.066179359453294,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
2,MASK,255,weighted_centroid-1,35.39866577920477,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,weighted_centroid-0,38.907883575833274,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
3,MASK,255,weighted_centroid-1,38.96517682884375,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,minor_axis_length,55.54016838130835,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,eccentricity,0.4185113434014262,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,centroid-0,37.7494923857868,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,centroid-1,34.959771573604066,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,major_axis_length,61.153337207583334,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,convex_area,2742.4475,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,area,2663.44,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,perimeter,223.1809703885628,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,solidity,0.9711908796795563,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,convex_perimeter,194.6238815542512,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,mean_radius,9.318959076447861,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,max_radius,27.100011531362863,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,MASK,255,median_radius,8.131497402077922,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SKELETON,1,n_branches,2.0,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,1,center_x,-69.02598891809737,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,1,center_y,23.482045193933317,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,1,center_radius,72.91086059436707,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,1,center_phi,2.8136826238706765,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,2,center_x,-81.3307202243679,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,2,center_y,-19.680294927495012,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,2,center_radius,83.67795444827503,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,2,center_phi,-2.9041776621444377,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,3,center_x,-62.74884404462222,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,3,center_y,55.758131492955386,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,3,center_radius,83.94275821369003,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,3,center_phi,2.415116090656635,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,4,center_x,-60.012355057767195,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,4,center_y,-11.957119581007262,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,4,center_radius,61.191955911328925,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,4,center_phi,-2.9449238353460725,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,5,center_x,-36.52596643203873,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,5,center_y,-73.53709044197244,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,5,center_radius,82.10876868194562,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,5,center_phi,-2.0318014735985566,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,6,center_x,-46.95653273750828,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,6,center_y,-45.34638159264323,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,6,center_radius,65.27794643119758,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,6,center_phi,-2.373636928095546,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,7,center_x,-35.36957390898536,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,7,center_y,53.2625159031123,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,7,center_radius,63.93670588036632,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,7,center_phi,2.156993023977712,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,8,center_x,-43.77272719664607,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,8,center_y,31.67491320370695,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,8,center_radius,54.031026019263855,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,8,center_phi,2.5151882172807443,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,9,center_x,-32.111184852240385,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,9,center_y,-12.355045435064127,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,9,center_radius,34.40603639359308,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,9,center_phi,-2.7742943126227653,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,10,center_x,-26.250045780862038,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,10,center_y,19.167493078051464,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,10,center_radius,32.503195141316546,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,10,center_phi,2.5108916515290445,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,11,center_x,-16.6701788074204,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,11,center_y,-63.13693685333248,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,11,center_radius,65.30059461209416,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,11,center_phi,-1.8289374630516253,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,12,center_x,-19.017162368897218,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,12,center_y,-17.883138789109125,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,12,center_radius,26.10477192996598,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,12,center_phi,-2.386916916092473,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,13,center_x,-10.19609792827734,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,13,center_y,57.985247190081424,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
na,SPX,13,center_radius,58.87486139820515,201031JD002regimetestAAB_20201031_173042,B,2,27,glu-glu
