channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,121.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,q0_001,142.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,q0_250,3253.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,q0_500,4478.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,q0_750,5626.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,q0_999,9745.771999999997,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,q1_000,12599.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q0_000,114.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q0_001,132.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q0_250,231.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q0_500,269.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q0_750,325.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q0_999,2291.4039999999804,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,q1_000,6056.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q0_000,147.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q0_001,176.80700000000002,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q0_250,1560.75,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q0_500,1891.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q0_750,2724.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q0_999,46295.772,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,q1_000,52990.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,CENTER-SURROUND,1,mean,4384.784285615587,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,CENTER-SURROUND,1,std,1979.9287214622166,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,CENTER-SURROUND,1,mad,1247.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,CENTER-SURROUND,2,mean,4301.855112494978,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,CENTER-SURROUND,2,std,1458.8765184940487,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,CENTER-SURROUND,2,mad,953.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,CENTER-SURROUND,1,mean,313.7155243885588,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,CENTER-SURROUND,1,std,192.1661594819785,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,CENTER-SURROUND,1,mad,50.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,CENTER-SURROUND,2,mean,278.12931900361593,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,CENTER-SURROUND,2,std,69.88962270157354,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,CENTER-SURROUND,2,mad,32.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,CENTER-SURROUND,1,mean,3598.013852425038,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,CENTER-SURROUND,1,std,5987.669351601641,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,CENTER-SURROUND,1,mad,326.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,CENTER-SURROUND,2,mean,3916.043190036159,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,CENTER-SURROUND,2,std,4791.678301681864,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,CENTER-SURROUND,2,mad,531.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,mean,4363.561716018919,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,std,1860.882846874789,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,mad,1184.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,mean,304.60858780588114,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,std,170.20199774312258,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
2,MASK,255,mad,44.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,mean,3679.4013726095004,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,std,5707.208227349255,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
3,MASK,255,mad,453.0,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,weighted_centroid-0,69.27787700642445,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
1,MASK,255,weighted_centroid-1,83.31485612328122,201031JD002regimetestAAB_20201031_173042,B,2,17,glu-glu
