channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,128.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,MASK,255,q0_001,149.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,MASK,255,q0_250,2989.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,MASK,255,q0_500,4212.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,MASK,255,q0_750,5377.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,MASK,255,q0_999,9395.95199999999,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,MASK,255,q1_000,10789.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q0_000,109.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q0_001,123.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q0_250,225.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q0_500,250.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q0_750,281.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q0_999,861.7299999999959,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,MASK,255,q1_000,2555.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q0_000,130.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q0_001,151.127,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q0_250,1236.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q0_500,1349.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q0_750,1485.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q0_999,2810.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
3,MASK,255,q1_000,3405.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,CENTER-SURROUND,1,mean,4221.141219899558,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,CENTER-SURROUND,1,std,1924.589542685889,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,CENTER-SURROUND,1,mad,1230.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,CENTER-SURROUND,2,mean,3859.5539576491906,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,CENTER-SURROUND,2,std,1400.5367787805242,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
1,CENTER-SURROUND,2,mad,913.0,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,CENTER-SURROUND,1,mean,246.40412928703267,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
2,CENTER-SURROUND,1,std,54.114604699714405,201031JD002regimetestAAB_20201031_173042,B,2,23,glu-glu
