channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,112.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,MASK,255,q0_001,119.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,MASK,255,q0_250,234.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,MASK,255,q0_500,773.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,MASK,255,q0_750,1614.25,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,MASK,255,q0_999,7122.081000000011,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,MASK,255,q1_000,8576.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q0_000,147.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q0_001,169.543,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q0_250,232.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q0_500,260.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q0_750,299.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q0_999,1022.4570000000003,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,MASK,255,q1_000,1877.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q0_000,700.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q0_001,746.629,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q0_250,1129.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q0_500,1312.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q0_750,1472.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q0_999,1955.9140000000007,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,MASK,255,q1_000,2063.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,CENTER-SURROUND,1,mean,1350.4668733850128,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,CENTER-SURROUND,1,std,1239.435272676979,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,CENTER-SURROUND,1,mad,831.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,CENTER-SURROUND,2,mean,619.1460325665547,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,CENTER-SURROUND,2,std,504.9483329443645,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
1,CENTER-SURROUND,2,mad,320.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,CENTER-SURROUND,1,mean,296.93932816537466,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,CENTER-SURROUND,1,std,117.47244985087883,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,CENTER-SURROUND,1,mad,34.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,CENTER-SURROUND,2,mean,257.61307831481,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,CENTER-SURROUND,2,std,48.824141461090534,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
2,CENTER-SURROUND,2,mad,27.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,CENTER-SURROUND,1,mean,1389.2702842377262,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,CENTER-SURROUND,1,std,199.31555861916837,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,CENTER-SURROUND,1,mad,136.0,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,CENTER-SURROUND,2,mean,1096.8102868958388,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
3,CENTER-SURROUND,2,std,157.43036775111435,201031JD002regimetestAAB_20201031_173042,B,2,35,glu-glu
