channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,108.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,q0_001,121.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,q0_250,1921.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,q0_500,2702.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,q0_750,3525.25,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,q0_999,6425.961000000003,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,q1_000,7469.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q0_000,109.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q0_001,120.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q0_250,195.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q0_500,222.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q0_750,251.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q0_999,774.8830000000089,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,q1_000,1578.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q0_000,112.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q0_001,138.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q0_250,948.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q0_500,1081.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q0_750,1350.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q0_999,16033.830000000089,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,MASK,255,q1_000,20857.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,CENTER-SURROUND,1,mean,2651.2867913469736,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,CENTER-SURROUND,1,std,1264.0092337778806,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,CENTER-SURROUND,1,mad,835.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,CENTER-SURROUND,2,mean,2756.97435674548,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,CENTER-SURROUND,2,std,1102.003935238855,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,CENTER-SURROUND,2,mad,683.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,CENTER-SURROUND,1,mean,224.8537936913896,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,CENTER-SURROUND,1,std,62.482039964206706,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,CENTER-SURROUND,1,mad,27.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,CENTER-SURROUND,2,mean,253.75747566063978,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,CENTER-SURROUND,2,std,73.88674197394815,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,CENTER-SURROUND,2,mad,24.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,CENTER-SURROUND,1,mean,1562.4133365302644,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,CENTER-SURROUND,1,std,1833.4944248624824,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,CENTER-SURROUND,1,mad,140.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,CENTER-SURROUND,2,mean,1927.8079798331016,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,CENTER-SURROUND,2,std,1725.172671832588,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
3,CENTER-SURROUND,2,mad,258.5,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,mean,2676.0794045677,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,std,1228.7421712903454,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
1,MASK,255,mad,804.5,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,mean,231.63413539967374,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,std,66.47439216395523,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
2,MASK,255,mad,28.0,201031JD002regimetestAAB_20201031_173042,B,2,41,glu-glu
