channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,137.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,q0_001,158.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,q0_250,2586.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,q0_500,3455.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,q0_750,4192.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,q0_999,7271.065000000002,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,q1_000,8318.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q0_000,136.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q0_001,160.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q0_250,206.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q0_500,231.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q0_750,308.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q0_999,1942.1300000000047,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,q1_000,4327.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q0_000,194.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q0_001,219.935,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q0_250,1286.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q0_500,2210.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q0_750,4491.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q0_999,45206.37000000023,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,q1_000,55775.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,CENTER-SURROUND,1,mean,3320.053034566259,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,CENTER-SURROUND,1,std,1369.9403869833561,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,CENTER-SURROUND,1,mad,807.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,CENTER-SURROUND,2,mean,3393.473535093368,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,CENTER-SURROUND,2,std,1103.6918927764598,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,CENTER-SURROUND,2,mad,725.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,CENTER-SURROUND,1,mean,357.0447809553043,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,CENTER-SURROUND,1,std,268.9849588894332,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,CENTER-SURROUND,1,mad,42.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,CENTER-SURROUND,2,mean,243.4193174500966,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,CENTER-SURROUND,2,std,107.46386966917457,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,CENTER-SURROUND,2,mad,17.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,CENTER-SURROUND,1,mean,4442.964154772259,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,CENTER-SURROUND,1,std,6656.267161675096,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,CENTER-SURROUND,1,mad,562.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,CENTER-SURROUND,2,mean,4853.288903198111,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,CENTER-SURROUND,2,std,5065.728628500784,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,CENTER-SURROUND,2,mad,891.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,mean,3340.927016207772,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,std,1300.2263293320304,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,mad,794.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,mean,324.7402362819762,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,std,240.1932632080914,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,mad,32.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,mean,4559.622461433314,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,std,6248.1553449417215,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,mad,1082.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,weighted_centroid-0,71.87571273611759,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
1,MASK,255,weighted_centroid-1,68.6321995185755,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,weighted_centroid-0,67.08678269372919,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
2,MASK,255,weighted_centroid-1,60.865731154969076,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,weighted_centroid-0,63.22791536379074,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
3,MASK,255,weighted_centroid-1,65.925393040057,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,minor_axis_length,94.65581170942737,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,eccentricity,0.6624534852722844,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,centroid-0,72.71835334895529,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,centroid-1,67.63563512985745,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,major_axis_length,126.35886568808581,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,convex_area,9467.380000000001,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,area,8654.490000000002,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,perimeter,442.4619407771256,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,solidity,0.9141378079257408,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,convex_perimeter,374.0555841571825,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,mean_radius,14.457093288963492,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,max_radius,40.47391907142178,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,MASK,255,median_radius,13.08099766837377,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SKELETON,1,n_branches,2.0,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,1,center_x,-177.55160887125285,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,1,center_y,102.70556907373441,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,1,center_radius,205.11705860685987,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,1,center_phi,2.6171659238811857,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,2,center_x,-184.8219920130153,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,2,center_y,46.453615050745896,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,2,center_radius,190.5704779942108,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,2,center_phi,2.89535089368466,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,3,center_x,-187.11205164485352,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,3,center_y,68.97975453739355,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,3,center_radius,199.4219807513339,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,3,center_phi,2.7883964764350204,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,4,center_x,-171.80791819565263,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,4,center_y,4.9923362429136375,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,4,center_radius,171.88043569844234,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,4,center_phi,3.1125431667117454,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,5,center_x,-183.98921075885474,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,5,center_y,32.84675311491844,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,5,center_radius,186.89820455493594,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,5,center_phi,2.964928374198174,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,6,center_x,-167.3364635303129,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,6,center_y,78.81005155132203,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,6,center_radius,184.966257064238,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,6,center_phi,2.7014395367027877,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,7,center_x,-154.57375980747565,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,7,center_y,13.807992797715002,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,7,center_radius,155.1892647257565,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,7,center_phi,3.0524996566020914,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,8,center_x,-151.10053253411093,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,8,center_y,101.76657255113133,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,8,center_radius,182.17520748141496,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,8,center_phi,2.548872532230108,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,9,center_x,-152.90234643965636,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,9,center_y,51.04289955196424,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,9,center_radius,161.19710028851202,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,9,center_phi,2.8193980536247287,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,10,center_x,-122.00126242235406,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,10,center_y,121.15931814574628,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,10,center_radius,171.94152612498897,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,10,center_phi,2.3596569795069993,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,11,center_x,-136.55781237497257,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,11,center_y,32.720615869990695,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,11,center_radius,140.4231990219198,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,11,center_phi,2.9064164757027373,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,12,center_x,-130.0804726974851,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,12,center_y,80.83840115393491,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,12,center_radius,153.15278802008692,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,12,center_phi,2.5855508234857023,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,13,center_x,-127.97864280895625,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,13,center_y,102.39204048238156,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,13,center_radius,163.89833119763017,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,13,center_phi,2.4668082307988763,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,14,center_x,-118.24296951155416,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,14,center_y,-5.235391378243008,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,14,center_radius,118.35881531087453,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,14,center_phi,-3.0973449977559344,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,15,center_x,-126.61129286717538,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,15,center_y,-16.75253490180077,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
na,SPX,15,center_radius,127.71478734717334,201031JD002regimetestAAB_20201031_173042,B,2,8,glu-glu
