channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,135.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,q0_001,146.399,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,q0_250,2323.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,q0_500,3207.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,q0_750,4124.25,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,q0_999,10798.124999999844,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,q1_000,12185.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q0_000,109.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q0_001,122.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q0_250,182.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q0_500,208.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q0_750,264.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q0_999,831.2019999999975,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,q1_000,1181.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q0_000,122.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q0_001,157.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q0_250,1227.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q0_500,1863.5,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q0_750,3859.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q0_999,47438.246999999945,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,q1_000,56351.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,CENTER-SURROUND,1,mean,3240.1786917740337,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,CENTER-SURROUND,1,std,1488.9229617437577,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,CENTER-SURROUND,1,mad,934.5,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,CENTER-SURROUND,2,mean,3041.9856447688567,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,CENTER-SURROUND,2,std,1420.0460392414102,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,CENTER-SURROUND,2,mad,809.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,CENTER-SURROUND,1,mean,240.99058473736372,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,CENTER-SURROUND,1,std,90.03870113036844,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,CENTER-SURROUND,1,mad,37.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,CENTER-SURROUND,2,mean,222.2256690997567,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,CENTER-SURROUND,2,std,63.76820705969603,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,CENTER-SURROUND,2,mad,23.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,CENTER-SURROUND,1,mean,3252.549603567889,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,CENTER-SURROUND,1,std,5609.491328311837,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,CENTER-SURROUND,1,mad,369.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,CENTER-SURROUND,2,mean,4657.604744525547,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,CENTER-SURROUND,2,std,3636.082065989448,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,CENTER-SURROUND,2,mad,987.5,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,mean,3182.814366197183,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,std,1472.0660204516169,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,mad,904.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,mean,235.5593309859155,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,std,83.72510603900459,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,mad,33.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,mean,3659.224014084507,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,std,5156.6996082725755,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,mad,817.5,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,weighted_centroid-0,36.21714801652422,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
1,MASK,255,weighted_centroid-1,40.123823393555675,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,weighted_centroid-0,35.430088402117526,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
2,MASK,255,weighted_centroid-1,40.30892560559711,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,weighted_centroid-0,33.125900378978606,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
3,MASK,255,weighted_centroid-1,48.36211926021951,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,minor_axis_length,54.79325902531095,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,eccentricity,0.6220268207909476,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,centroid-0,35.29600704225352,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,centroid-1,40.02068309859155,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,major_axis_length,69.978982746251,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,convex_area,3094.1787500000005,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,area,2999.7500000000005,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,perimeter,238.40020920410532,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,solidity,0.9694818051478118,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,convex_perimeter,208.70083681642123,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,mean_radius,9.629105709486456,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,max_radius,26.810037765732446,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,MASK,255,median_radius,8.50606401339656,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
na,SKELETON,1,n_branches,2.0,201031JD002regimetestAAB_20201031_173042,B,2,32,glu-glu
