channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,120.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
1,MASK,255,q0_001,132.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
1,MASK,255,q0_250,1504.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
1,MASK,255,q0_500,2582.5,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
1,MASK,255,q0_750,3904.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
1,MASK,255,q0_999,7979.378999999979,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
1,MASK,255,q1_000,9507.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q0_000,177.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q0_001,234.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q0_250,301.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q0_500,324.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q0_750,354.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q0_999,774.8509999999878,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
2,MASK,255,q1_000,1019.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
3,MASK,255,q0_000,343.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
3,MASK,255,q0_001,395.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
3,MASK,255,q0_250,1222.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
3,MASK,255,q0_500,1370.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
3,MASK,255,q0_750,1523.0,201031JD002regimetestAAB_20201031_173042,B,2,15,glu-glu
