channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,120.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,q0_001,131.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,q0_250,2081.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,q0_500,3000.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,q0_750,4075.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,q0_999,8868.49700000009,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,q1_000,10218.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q0_000,112.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q0_001,133.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q0_250,205.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q0_500,233.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q0_750,267.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q0_999,967.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,q1_000,1928.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q0_000,127.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q0_001,174.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q0_250,1220.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q0_500,1488.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q0_750,2153.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q0_999,31875.819000000018,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,q1_000,35339.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,CENTER-SURROUND,1,mean,3169.820344053852,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,CENTER-SURROUND,1,std,1520.9599403172474,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,CENTER-SURROUND,1,mad,1006.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,CENTER-SURROUND,2,mean,2835.199219512195,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,CENTER-SURROUND,2,std,1414.326841051854,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,CENTER-SURROUND,2,mad,829.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,CENTER-SURROUND,1,mean,241.7932685115931,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,CENTER-SURROUND,1,std,68.49342984731287,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,CENTER-SURROUND,1,mad,29.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,CENTER-SURROUND,2,mean,264.86243902439026,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,CENTER-SURROUND,2,std,104.74422088442545,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,CENTER-SURROUND,2,mad,36.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,CENTER-SURROUND,1,mean,2404.4732984293196,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,CENTER-SURROUND,1,std,3187.8224045302145,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,CENTER-SURROUND,1,mad,327.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,CENTER-SURROUND,2,mean,3419.9661788617886,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,CENTER-SURROUND,2,std,4913.307602724077,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,CENTER-SURROUND,2,mad,361.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,mean,3064.394118852459,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,std,1496.2848834622728,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,mad,998.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,mean,249.06147540983608,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,std,82.369783669484,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,mad,31.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,mean,2724.4159836065573,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,std,3845.6204805200605,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,mad,354.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,weighted_centroid-0,41.23975697269149,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
1,MASK,255,weighted_centroid-1,55.35332815251843,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,weighted_centroid-0,40.29457860040151,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
2,MASK,255,weighted_centroid-1,55.724545270359215,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,weighted_centroid-0,44.8528940025122,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
3,MASK,255,weighted_centroid-1,45.07619527722515,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,minor_axis_length,65.93243640685914,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,eccentricity,0.753911288444787,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,centroid-0,39.972122950819674,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,centroid-1,55.13694262295082,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,major_axis_length,100.35741510131017,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,convex_area,5358.356250000001,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,area,5154.500000000001,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,perimeter,318.9348809129029,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,solidity,0.9619554504238124,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,convex_perimeter,279.0856131272715,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,mean_radius,12.020984511655726,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,max_radius,32.18812863463796,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,MASK,255,median_radius,10.803500590086532,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SKELETON,1,n_branches,2.0,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SPX,1,center_x,-98.17403266512677,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SPX,1,center_y,-6.703018684318408,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SPX,1,center_radius,98.40259726864785,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SPX,1,center_phi,-3.0734215533472455,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SPX,2,center_x,-98.83912700474941,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
na,SPX,2,center_y,39.87559766788286,201031JD002regimetestAAB_20201031_173042,B,2,33,glu-glu
