channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,116.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,MASK,255,q0_001,126.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,MASK,255,q0_250,2262.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,MASK,255,q0_500,3260.5,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,MASK,255,q0_750,4307.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,MASK,255,q0_999,8448.835,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,MASK,255,q1_000,9766.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q0_000,157.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q0_001,185.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q0_250,250.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q0_500,278.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q0_750,318.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q0_999,1872.6699999999983,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,MASK,255,q1_000,2499.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q0_000,334.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q0_001,380.055,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q0_250,1129.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q0_500,1315.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q0_750,1991.25,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q0_999,31890.689999999988,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,MASK,255,q1_000,35087.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,CENTER-SURROUND,1,mean,3287.0988220747104,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,CENTER-SURROUND,1,std,1642.964503209875,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,CENTER-SURROUND,1,mad,1069.5,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,CENTER-SURROUND,2,mean,3091.86205777345,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,CENTER-SURROUND,2,std,1317.928642963535,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
1,CENTER-SURROUND,2,mad,851.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,CENTER-SURROUND,1,mean,305.1866783808408,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,CENTER-SURROUND,1,std,80.86361511329257,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,CENTER-SURROUND,1,mad,34.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,CENTER-SURROUND,2,mean,295.8953261927945,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,CENTER-SURROUND,2,std,206.88836820369275,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
2,CENTER-SURROUND,2,mad,23.0,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
3,CENTER-SURROUND,1,mean,2710.026649746193,201031JD002regimetestAAB_20201031_173042,B,2,1,glu-glu
