channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,116.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,MASK,255,q0_001,127.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,MASK,255,q0_250,1433.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,MASK,255,q0_500,2689.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,MASK,255,q0_750,3768.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,MASK,255,q0_999,8425.85499999992,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,MASK,255,q1_000,10775.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q0_000,111.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q0_001,122.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q0_250,243.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q0_500,273.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q0_750,313.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q0_999,893.744999999999,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,MASK,255,q1_000,1745.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q0_000,112.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q0_001,146.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q0_250,1181.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q0_500,1313.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q0_750,1433.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q0_999,1889.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,MASK,255,q1_000,1999.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,CENTER-SURROUND,1,mean,2787.8378130136325,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,CENTER-SURROUND,1,std,1617.704574555469,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,CENTER-SURROUND,1,mad,1179.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,CENTER-SURROUND,2,mean,2429.5853368560106,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,CENTER-SURROUND,2,std,1414.7694434969353,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
1,CENTER-SURROUND,2,mad,985.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,CENTER-SURROUND,1,mean,260.1338103064875,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,CENTER-SURROUND,1,std,61.73673635943199,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,CENTER-SURROUND,1,mad,26.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,CENTER-SURROUND,2,mean,389.97291941875824,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,CENTER-SURROUND,2,std,124.49267269450434,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
2,CENTER-SURROUND,2,mad,61.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,CENTER-SURROUND,1,mean,1273.2196654742338,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,CENTER-SURROUND,1,std,315.50653308301656,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,CENTER-SURROUND,1,mad,121.0,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,CENTER-SURROUND,2,mean,1260.8248348745046,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
3,CENTER-SURROUND,2,std,178.47864479749617,201031JD002regimetestAAB_20201031_173042,B,2,29,glu-glu
