channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column,org_id,condition
1,MASK,255,q0_000,115.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,q0_001,132.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,q0_250,1732.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,q0_500,2703.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,q0_750,3728.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,q0_999,7487.9439999999595,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,q1_000,8648.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q0_000,113.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q0_001,129.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q0_250,224.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q0_500,253.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q0_750,300.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q0_999,985.9719999999797,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,MASK,255,q1_000,2859.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q0_000,138.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q0_001,168.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q0_250,1386.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q0_500,1672.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q0_750,2407.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q0_999,65535.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,MASK,255,q1_000,65535.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,CENTER-SURROUND,1,mean,2791.4435956597654,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,CENTER-SURROUND,1,std,1507.3488264899968,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,CENTER-SURROUND,1,mad,1021.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,CENTER-SURROUND,2,mean,2666.985317887931,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,CENTER-SURROUND,2,std,1383.4056343548784,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,CENTER-SURROUND,2,mad,950.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,CENTER-SURROUND,1,mean,276.5750810675979,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,CENTER-SURROUND,1,std,100.6767049895985,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,CENTER-SURROUND,1,mad,32.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,CENTER-SURROUND,2,mean,284.1497171336207,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,CENTER-SURROUND,2,std,93.57894746466513,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
2,CENTER-SURROUND,2,mad,43.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,CENTER-SURROUND,1,mean,3124.43103018209,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,CENTER-SURROUND,1,std,5773.467324767423,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,CENTER-SURROUND,1,mad,316.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,CENTER-SURROUND,2,mean,2440.4700296336205,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,CENTER-SURROUND,2,std,2198.481350515165,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
3,CENTER-SURROUND,2,mad,410.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,mean,2752.0583333333334,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,std,1470.3976264634143,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
1,MASK,255,mad,1001.0,201031JD002regimetestAAB_20201031_173042,B,2,34,glu-glu
